Datum,Verbrauch in MWh
2030-01-01 00:00:00,2543.0275418206006
2030-01-01 00:15:00,2540.5178412728364
2030-01-01 00:30:00,2547.7372175510723
2030-01-01 00:45:00,2559.3670234082447
2030-01-01 01:00:00,2552.26093439754
2030-01-01 01:15:00,2552.084663758441
2030-01-01 01:30:00,2554.5976207257913
2030-01-01 01:45:00,2574.861567680183
2030-01-01 02:00:00,2715.0205796617647
2030-01-01 02:15:00,2756.3103930546463
2030-01-01 02:30:00,2802.0783118421296
2030-01-01 02:45:00,2848.562161354702
2030-01-01 03:00:00,2942.481898514713
2030-01-01 03:15:00,2975.339624792545
2030-01-01 03:30:00,3011.0199060095456
2030-01-01 03:45:00,3067.245519806216
2030-01-01 04:00:00,3146.3041155073656
2030-01-01 04:15:00,3185.0755382546367
2030-01-01 04:30:00,3225.651623739389
2030-01-01 04:45:00,3266.6149757411654
2030-01-01 05:00:00,3216.7459339066017
2030-01-01 05:15:00,3252.264556589773
2030-01-01 05:30:00,3287.447659756734
2030-01-01 05:45:00,3331.1046812958302
2030-01-01 06:00:00,3404.9608842492535
2030-01-01 06:15:00,3430.485890955704
2030-01-01 06:30:00,3453.190195904708
2030-01-01 06:45:00,3458.3496020024304
2030-01-01 07:00:00,3569.2157366528463
2030-01-01 07:15:00,3555.633611272227
2030-01-01 07:30:00,3526.388754536507
2030-01-01 07:45:00,3490.324702775224
2030-01-01 08:00:00,3358.5364587234167
2030-01-01 08:15:00,3310.1149443726504
2030-01-01 08:30:00,3249.748228299455
2030-01-01 08:45:00,3204.8492644577113
2030-01-01 09:00:00,2974.2260613730496
2030-01-01 09:15:00,2935.655822830016
2030-01-01 09:30:00,2875.6043639853565
2030-01-01 09:45:00,2819.1206303618064
2030-01-01 10:00:00,2464.0530993186258
2030-01-01 10:15:00,2407.675424649011
2030-01-01 10:30:00,2299.0184469672613
2030-01-01 10:45:00,2175.553761404758
2030-01-01 11:00:00,0.0
2030-01-01 11:15:00,0.0
2030-01-01 11:30:00,0.0
2030-01-01 11:45:00,0.0
2030-01-01 12:00:00,0.0
2030-01-01 12:15:00,0.0
2030-01-01 12:30:00,0.0
2030-01-01 12:45:00,606.3758738489406
2030-01-01 13:00:00,2788.701794443654
2030-01-01 13:15:00,2742.346064892534
2030-01-01 13:30:00,2636.139666948903
2030-01-01 13:45:00,2456.504613142062
2030-01-01 14:00:00,2258.6817974826645
2030-01-01 14:15:00,2148.6504454496257
2030-01-01 14:30:00,2036.3417849943398
2030-01-01 14:45:00,1971.5269015511287
2030-01-01 15:00:00,2082.637163217794
2030-01-01 15:15:00,2066.2029428520264
2030-01-01 15:30:00,2034.6278721537972
2030-01-01 15:45:00,1996.4729386646136
2030-01-01 16:00:00,1976.0253713165648
2030-01-01 16:15:00,1949.3707724019316
2030-01-01 16:30:00,1922.7223863601318
2030-01-01 16:45:00,1927.317273489236
2030-01-01 17:00:00,2013.5808093194591
2030-01-01 17:15:00,2013.7354507948387
2030-01-01 17:30:00,2023.5716733852232
2030-01-01 17:45:00,2026.722211261224
2030-01-01 18:00:00,2108.252133801907
2030-01-01 18:15:00,2136.617574715262
2030-01-01 18:30:00,2159.479000609571
2030-01-01 18:45:00,2181.6097984238636
2030-01-01 19:00:00,2226.225361296344
2030-01-01 19:15:00,2250.7463002066675
2030-01-01 19:30:00,2266.138674758506
2030-01-01 19:45:00,2270.4019786513145
2030-01-01 20:00:00,2201.2717987243427
2030-01-01 20:15:00,2180.564554977966
2030-01-01 20:30:00,2172.2154115474636
2030-01-01 20:45:00,2169.2644446309146
2030-01-01 21:00:00,2213.038571448669
2030-01-01 21:15:00,2197.212159875626
2030-01-01 21:30:00,2187.7516112594863
2030-01-01 21:45:00,2184.79116208286
2030-01-01 22:00:00,2176.7519902796535
2030-01-01 22:15:00,2183.856622554449
2030-01-01 22:30:00,2197.9523105889784
2030-01-01 22:45:00,2206.838469145704
2030-01-01 23:00:00,2203.1617372615524
2030-01-01 23:15:00,2209.013379517739
2030-01-01 23:30:00,2217.286626495492
2030-01-01 23:45:00,2216.4265067327296
2030-01-02 00:00:00,2215.1421679122122
2030-01-02 00:15:00,2213.9206501845697
2030-01-02 00:30:00,2218.0713797668077
2030-01-02 00:45:00,2226.416056515437
2030-01-02 01:00:00,2152.9012712005415
2030-01-02 01:15:00,2153.0051817572535
2030-01-02 01:30:00,2154.8253877477177
2030-01-02 01:45:00,2172.341336036976
2030-01-02 02:00:00,2281.679512283037
2030-01-02 02:15:00,2308.5794977399823
2030-01-02 02:30:00,2349.444993102611
2030-01-02 02:45:00,2393.218270772549
2030-01-02 03:00:00,2439.3980008473472
2030-01-02 03:15:00,2474.19687283338
2030-01-02 03:30:00,2514.052193542754
2030-01-02 03:45:00,2570.6363471379045
2030-01-02 04:00:00,2620.5637532817327
2030-01-02 04:15:00,2659.5452232758407
2030-01-02 04:30:00,2699.723751722561
2030-01-02 04:45:00,2735.7386176173814
2030-01-02 05:00:00,2714.5143250047045
2030-01-02 05:15:00,2752.58702096003
2030-01-02 05:30:00,2793.4043011194212
2030-01-02 05:45:00,2839.0680544512406
2030-01-02 06:00:00,2980.554634644487
2030-01-02 06:15:00,3007.1866939178117
2030-01-02 06:30:00,3029.8742285002863
2030-01-02 06:45:00,3035.337364709946
2030-01-02 07:00:00,2994.874268944045
2030-01-02 07:15:00,2978.369696593485
2030-01-02 07:30:00,2951.867613379907
2030-01-02 07:45:00,2912.42816361329
2030-01-02 08:00:00,2738.404881016186
2030-01-02 08:15:00,2689.4857119610824
2030-01-02 08:30:00,2626.4846117086163
2030-01-02 08:45:00,2581.716878179971
2030-01-02 09:00:00,2503.334769529567
2030-01-02 09:15:00,2457.8502958881118
2030-01-02 09:30:00,2382.9761234603047
2030-01-02 09:45:00,2327.255705695966
2030-01-02 10:00:00,2118.5549421788546
2030-01-02 10:15:00,2066.1078967618146
2030-01-02 10:30:00,1965.381029699588
2030-01-02 10:45:00,1837.8545425008542
2030-01-02 11:00:00,0.0
2030-01-02 11:15:00,0.0
2030-01-02 11:30:00,0.0
2030-01-02 11:45:00,0.0
2030-01-02 12:00:00,0.0
2030-01-02 12:15:00,0.0
2030-01-02 12:30:00,0.0
2030-01-02 12:45:00,460.92216364740926
2030-01-02 13:00:00,2653.22250407285
2030-01-02 13:15:00,2585.972706783984
2030-01-02 13:30:00,2466.079890854536
2030-01-02 13:45:00,2284.8249409791924
2030-01-02 14:00:00,1989.456646949406
2030-01-02 14:15:00,1890.2016989347921
2030-01-02 14:30:00,1788.8114614268134
2030-01-02 14:45:00,1730.1097124627458
2030-01-02 15:00:00,1670.555369420893
2030-01-02 15:15:00,1653.9508115180283
2030-01-02 15:30:00,1615.294873828368
2030-01-02 15:45:00,1578.080876329626
2030-01-02 16:00:00,1620.6970172037136
2030-01-02 16:15:00,1599.6025057434067
2030-01-02 16:30:00,1581.097656585032
2030-01-02 16:45:00,1585.6567184266778
2030-01-02 17:00:00,1711.2758640959732
2030-01-02 17:15:00,1713.5716918642129
2030-01-02 17:30:00,1724.8430575420662
2030-01-02 17:45:00,1731.9904856794226
2030-01-02 18:00:00,1510.8203198276894
2030-01-02 18:15:00,1535.785479916476
2030-01-02 18:30:00,1563.075471617172
2030-01-02 18:45:00,1586.9687592115376
2030-01-02 19:00:00,1731.8940919587963
2030-01-02 19:15:00,1757.2108312204791
2030-01-02 19:30:00,1775.0781561399344
2030-01-02 19:45:00,1785.278156158127
2030-01-02 20:00:00,1788.8144460284786
2030-01-02 20:15:00,1776.1358271936288
2030-01-02 20:30:00,1771.3542436038335
2030-01-02 20:45:00,1772.2271497196782
2030-01-02 21:00:00,1899.0919018724853
2030-01-02 21:15:00,1881.9274473780515
2030-01-02 21:30:00,1871.8303843322724
2030-01-02 21:45:00,1868.635865374521
2030-01-02 22:00:00,2063.7880459783173
2030-01-02 22:15:00,2071.171962669868
2030-01-02 22:30:00,2085.9671482459717
2030-01-02 22:45:00,2095.3492634631643
2030-01-02 23:00:00,2143.459702371148
2030-01-02 23:15:00,2149.484989276739
2030-01-02 23:30:00,2157.966500504118
2030-01-02 23:45:00,2157.119481974545
2030-01-03 00:00:00,2204.928319974532
2030-01-03 00:15:00,2203.8300348435796
2030-01-03 00:30:00,2209.619042075306
2030-01-03 00:45:00,2219.6828269276193
2030-01-03 01:00:00,2279.2250856291917
2030-01-03 01:15:00,2280.0692852752427
2030-01-03 01:30:00,2282.6026864043447
2030-01-03 01:45:00,2301.5456331810997
2030-01-03 02:00:00,2262.1607113405694
2030-01-03 02:15:00,2293.4291869871768
2030-01-03 02:30:00,2337.9487914269703
