,Datum,Verbrauch in MWh
0,2024-01-01 00:00:00,1.9835997455676941
1,2024-01-01 00:15:00,1.9806211219018266
2,2024-01-01 00:30:00,1.98768535027774
3,2024-01-01 00:45:00,1.9986430274965754
4,2024-01-01 01:00:00,2.0097822242837897
5,2024-01-01 01:15:00,2.00825316399589
6,2024-01-01 01:30:00,2.0105227738456626
7,2024-01-01 01:45:00,2.0308162184931504
8,2024-01-01 02:00:00,2.0659950729671235
9,2024-01-01 02:15:00,2.1030088124767126
10,2024-01-01 02:30:00,2.1421893875891556
11,2024-01-01 02:45:00,2.1816519571849318
12,2024-01-01 03:00:00,2.2210854474828765
13,2024-01-01 03:15:00,2.2486674330294525
14,2024-01-01 03:30:00,2.2781071564333337
15,2024-01-01 03:45:00,2.3261999022018265
16,2024-01-01 04:00:00,2.3707803209539953
17,2024-01-01 04:15:00,2.4041329476340185
18,2024-01-01 04:30:00,2.4392710886738587
19,2024-01-01 04:45:00,2.4756089975648403
20,2024-01-01 05:00:00,2.50333229231895
21,2024-01-01 05:15:00,2.5332997192067355
22,2024-01-01 05:30:00,2.561810402214041
23,2024-01-01 05:45:00,2.5985647787399544
24,2024-01-01 06:00:00,2.62977837783516
25,2024-01-01 06:15:00,2.65198072878516
26,2024-01-01 06:30:00,2.6720855534304793
27,2024-01-01 06:45:00,2.676544921953767
28,2024-01-01 07:00:00,2.670520442578425
29,2024-01-01 07:15:00,2.658637339385959
30,2024-01-01 07:30:00,2.6330507963010272
31,2024-01-01 07:45:00,2.6014980887970323
32,2024-01-01 08:00:00,2.5638201112600454
33,2024-01-01 08:15:00,2.522200731269635
34,2024-01-01 08:30:00,2.4701959682684933
35,2024-01-01 08:45:00,2.431370936802968
36,2024-01-01 09:00:00,2.395557935033562
37,2024-01-01 09:15:00,2.366196891989726
38,2024-01-01 09:30:00,2.322203352038813
39,2024-01-01 09:45:00,2.27510482336153
40,2024-01-01 10:00:00,2.0877099368369865
41,2024-01-01 10:15:00,2.0313214007607305
42,2024-01-01 10:30:00,1.9291358039757993
43,2024-01-01 10:45:00,1.832795701248402
44,2024-01-01 11:00:00,0.0
45,2024-01-01 11:15:00,0.0
46,2024-01-01 11:30:00,0.0
47,2024-01-01 11:45:00,0.0
48,2024-01-01 12:00:00,0.0
49,2024-01-01 12:15:00,0.0
50,2024-01-01 12:30:00,0.0
51,2024-01-01 12:45:00,0.4871618440118722
52,2024-01-01 13:00:00,2.6139359564351596
53,2024-01-01 13:15:00,2.7379847768771692
54,2024-01-01 13:30:00,2.739718693744292
55,2024-01-01 13:45:00,2.5647501910392694
56,2024-01-01 14:00:00,2.3945586728575345
57,2024-01-01 14:15:00,2.279440784079452
58,2024-01-01 14:30:00,2.162003724423744
59,2024-01-01 14:45:00,2.0960154079063926
60,2024-01-01 15:00:00,2.049860582021461
61,2024-01-01 15:15:00,2.0369023235908674
62,2024-01-01 15:30:00,2.021002291990411
63,2024-01-01 15:45:00,1.9896710659004568
64,2024-01-01 16:00:00,1.9552132982461188
65,2024-01-01 16:15:00,1.9243468091442923
66,2024-01-01 16:30:00,1.8894592718721461
67,2024-01-01 16:45:00,1.8933422996954337
68,2024-01-01 17:00:00,1.8867836410894976
69,2024-01-01 17:15:00,1.8833161971237442
70,2024-01-01 17:30:00,1.889311854780822
71,2024-01-01 17:45:00,1.8852857033625574
72,2024-01-01 18:00:00,1.9057833504429225
73,2024-01-01 18:15:00,1.9321178199872147
74,2024-01-01 18:30:00,1.948462946056621
75,2024-01-01 18:45:00,1.9660039573995434
76,2024-01-01 19:00:00,1.9701857533479454
77,2024-01-01 19:15:00,1.991075036184475
78,2024-01-01 19:30:00,2.002114258863927
79,2024-01-01 19:45:00,1.9996599531347032
80,2024-01-01 20:00:00,1.9867285343438355
81,2024-01-01 20:15:00,1.9533853776785388
82,2024-01-01 20:30:00,1.9393749679045664
83,2024-01-01 20:45:00,1.9300292440059361
84,2024-01-01 21:00:00,1.912686715469863
85,2024-01-01 21:15:00,1.8900198012657536
86,2024-01-01 21:30:00,1.8641203375315067
87,2024-01-01 21:45:00,1.8586538102433792
88,2024-01-01 22:00:00,1.8684121962465754
89,2024-01-01 22:15:00,1.8743466995292237
90,2024-01-01 22:30:00,1.8910852470383561
91,2024-01-01 22:45:00,1.9035148555123287
92,2024-01-01 23:00:00,1.897322240886301
93,2024-01-01 23:15:00,1.9060797406780823
94,2024-01-01 23:30:00,1.9147027673182648
95,2024-01-01 23:45:00,1.9173137116383563
96,2024-01-02 00:00:00,1.9296466239598173
97,2024-01-02 00:15:00,1.926560905925114
98,2024-01-02 00:30:00,1.9338791251068497
99,2024-01-02 00:45:00,1.9452307804968039
100,2024-01-02 01:00:00,2.0966419695634704
101,2024-01-02 01:15:00,2.095141303707763
102,2024-01-02 01:30:00,2.0973687685296802
103,2024-01-02 01:45:00,2.117285377084932
104,2024-01-02 02:00:00,2.015004439773516
105,2024-01-02 02:15:00,2.053348995357078
106,2024-01-02 02:30:00,2.093938290432877
107,2024-01-02 02:45:00,2.134819721271233
108,2024-01-02 03:00:00,2.1756710271780824
109,2024-01-02 03:15:00,2.204244710330594
110,2024-01-02 03:30:00,2.2347429262538814
111,2024-01-02 03:45:00,2.284564828178996
112,2024-01-02 04:00:00,2.330748116116895
113,2024-01-02 04:15:00,2.365299921523288
114,2024-01-02 04:30:00,2.4017014403251142
115,2024-01-02 04:45:00,2.4393458651141553
116,2024-01-02 05:00:00,2.581027139484932
117,2024-01-02 05:15:00,2.6104380918575343
118,2024-01-02 05:30:00,2.638419348452968
119,2024-01-02 05:45:00,2.674491221388128
120,2024-01-02 06:00:00,2.7051252033789956
121,2024-01-02 06:15:00,2.7269152722958907
122,2024-01-02 06:30:00,2.746646764668493
123,2024-01-02 06:45:00,2.7510233238465758
124,2024-01-02 07:00:00,2.745110715711416
125,2024-01-02 07:15:00,2.733448274487672
126,2024-01-02 07:30:00,2.708336855799087
127,2024-01-02 07:45:00,2.677370060259361
128,2024-01-02 08:00:00,2.6403917403068493
129,2024-01-02 08:15:00,2.599545202659361
130,2024-01-02 08:30:00,2.548506134827397
131,2024-01-02 08:45:00,2.510402058356165
132,2024-01-02 09:00:00,2.475254080555252
133,2024-01-02 09:15:00,2.4464382538118725
134,2024-01-02 09:30:00,2.403261644
135,2024-01-02 09:45:00,2.357037702619178
136,2024-01-02 10:00:00,2.1025387666739728
137,2024-01-02 10:15:00,2.0457497075214617
138,2024-01-02 10:30:00,1.9428382949515983
139,2024-01-02 10:45:00,1.8458138964968038
140,2024-01-02 11:00:00,0.0
141,2024-01-02 11:15:00,0.0
142,2024-01-02 11:30:00,0.0
143,2024-01-02 11:45:00,0.0
144,2024-01-02 12:00:00,0.0
145,2024-01-02 12:15:00,0.0
146,2024-01-02 12:30:00,0.0
147,2024-01-02 12:45:00,0.2821020790063927
148,2024-01-02 13:00:00,2.2581317344146123
149,2024-01-02 13:15:00,2.2740336724639274
150,2024-01-02 13:30:00,2.2141160418009136
151,2024-01-02 13:45:00,2.0520918302356166
152,2024-01-02 14:00:00,2.099507264387215
153,2024-01-02 14:15:00,1.989569884029224
154,2024-01-02 14:30:00,1.8773994459579908
155,2024-01-02 14:45:00,1.8138560698264838
156,2024-01-02 15:00:00,1.918959360241096
157,2024-01-02 15:15:00,1.9053023107872147
158,2024-01-02 15:30:00,1.8885448429406393
159,2024-01-02 15:45:00,1.855524029154338
160,2024-01-02 16:00:00,1.9691010154922375
161,2024-01-02 16:15:00,1.9380152842885845
162,2024-01-02 16:30:00,1.9028799437442923
163,2024-01-02 16:45:00,1.9067905523908675
164,2024-01-02 17:00:00,1.9001853081789954
165,2024-01-02 17:15:00,1.8966932352474886
166,2024-01-02 17:30:00,1.9027314795616441
167,2024-01-02 17:45:00,1.8986767307251144
168,2024-01-02 18:00:00,1.9193199708858448
169,2024-01-02 18:15:00,1.9458414919744293
170,2024-01-02 18:30:00,1.962302716113242
171,2024-01-02 18:45:00,1.979968319799087
172,2024-01-02 19:00:00,1.9841798186958906
173,2024-01-02 19:15:00,2.0052174763689496
174,2024-01-02 19:30:00,2.016335109727854
175,2024-01-02 19:45:00,2.0138633712694065
176,2024-01-02 20:00:00,2.0008401016876713
177,2024-01-02 20:15:00,1.9672601113570776
178,2024-01-02 20:30:00,1.9531501868091325
179,2024-01-02 20:45:00,1.9437380810118723
180,2024-01-02 21:00:00,1.9262723699397262
181,2024-01-02 21:15:00,1.903444454531507
182,2024-01-02 21:30:00,1.8773610290630138
183,2024-01-02 21:45:00,1.8718556734867582
184,2024-01-02 22:00:00,1.8816833724931508
