,Datum,Verbrauch in MWh
0,2028-01-01 00:00:00,22.55404171940144
1,2028-01-01 00:15:00,22.520173998568907
2,2028-01-01 00:30:00,22.600496100778155
3,2028-01-01 00:45:00,22.72508772249699
4,2028-01-01 01:00:00,22.85174326861754
5,2028-01-01 01:15:00,22.83435745799631
6,2028-01-01 01:30:00,22.86016350851275
7,2028-01-01 01:45:00,23.090905218493575
8,2028-01-01 02:00:00,23.490897884967552
9,2028-01-01 02:15:00,23.91175366847715
10,2028-01-01 02:30:00,24.35724693275627
11,2028-01-01 02:45:00,24.805946547185385
12,2028-01-01 03:00:00,25.25431552248334
13,2028-01-01 03:15:00,25.56792982602992
14,2028-01-01 03:30:00,25.902667089100476
15,2028-01-01 03:45:00,26.449494036868977
16,2028-01-01 04:00:00,26.956384918787823
17,2028-01-01 04:15:00,27.335612903301186
18,2028-01-01 04:30:00,27.7351426475077
19,2028-01-01 04:45:00,28.14831406223202
20,2028-01-01 05:00:00,28.463535087986138
21,2028-01-01 05:15:00,28.804272476040595
22,2028-01-01 05:30:00,29.128446309714576
23,2028-01-01 05:45:00,29.54635306907383
24,2028-01-01 06:00:00,29.90125975716904
25,2028-01-01 06:15:00,30.15370622511904
26,2028-01-01 06:30:00,30.382303276931033
27,2028-01-01 06:45:00,30.433007449454323
28,2028-01-01 07:00:00,30.364507562078984
29,2028-01-01 07:15:00,30.22939360788651
30,2028-01-01 07:30:00,29.938468000801574
31,2028-01-01 07:45:00,29.57970556246424
32,2028-01-01 08:00:00,29.151297220927244
33,2028-01-01 08:15:00,28.678074114936827
34,2028-01-01 08:30:00,28.086766520269006
35,2028-01-01 08:45:00,27.645315879136806
36,2028-01-01 09:00:00,27.23811279403406
37,2028-01-01 09:15:00,26.90427014699022
38,2028-01-01 09:30:00,26.40405222870596
39,2028-01-01 09:45:00,25.868529786195335
40,2028-01-01 10:00:00,23.73780149883742
41,2028-01-01 10:15:00,23.09664927142782
42,2028-01-01 10:30:00,21.934772628642868
43,2028-01-01 10:45:00,20.83936076391545
44,2028-01-01 11:00:00,0.0
45,2028-01-01 11:15:00,0.0
46,2028-01-01 11:30:00,0.0
47,2028-01-01 11:45:00,0.0
48,2028-01-01 12:00:00,0.0
49,2028-01-01 12:15:00,0.0
50,2028-01-01 12:30:00,0.0
51,2028-01-01 12:45:00,5.539156061345308
52,2028-01-01 13:00:00,29.721127331769036
53,2028-01-01 13:15:00,31.131594477544407
54,2028-01-01 13:30:00,31.15130956041153
55,2028-01-01 13:45:00,29.161872468373133
56,2028-01-01 14:00:00,27.22675092485803
57,2028-01-01 14:15:00,25.917830780079928
58,2028-01-01 14:30:00,24.582541063090858
59,2028-01-01 14:45:00,23.832236851240157
60,2028-01-01 15:00:00,23.30744455335522
61,2028-01-01 15:15:00,23.160105806257956
62,2028-01-01 15:30:00,22.979318337990833
63,2028-01-01 15:45:00,22.623074200567537
64,2028-01-01 16:00:00,22.23128047757986
65,2028-01-01 16:15:00,21.880320519811356
66,2028-01-01 16:30:00,21.483640205205873
67,2028-01-01 16:45:00,21.52779123502916
68,2028-01-01 17:00:00,21.453217591756555
69,2028-01-01 17:15:00,21.4137918577908
70,2028-01-01 17:30:00,21.481964034781218
71,2028-01-01 17:45:00,21.436185652696285
72,2028-01-01 18:00:00,21.669249197109984
73,2028-01-01 18:15:00,21.968678921320947
74,2028-01-01 18:30:00,22.15452722872369
75,2028-01-01 18:45:00,22.353973060733285
76,2028-01-01 19:00:00,22.401521161348356
77,2028-01-01 19:15:00,22.63903770551822
78,2028-01-01 19:30:00,22.76455652019768
79,2028-01-01 19:45:00,22.736650429801788
80,2028-01-01 20:00:00,22.589616856344247
81,2028-01-01 20:15:00,22.21049654834561
82,2028-01-01 20:30:00,22.051194568571635
83,2028-01-01 20:45:00,21.944931272673003
84,2028-01-01 21:00:00,21.74774224147026
85,2028-01-01 21:15:00,21.490013569266146
86,2028-01-01 21:30:00,21.195529973531894
87,2028-01-01 21:45:00,21.1333741455771
88,2028-01-01 22:00:00,21.244329516246964
89,2028-01-01 22:15:00,21.311806352196278
90,2028-01-01 22:30:00,21.502127963038753
91,2028-01-01 22:45:00,21.643455823512728
92,2028-01-01 23:00:00,21.573044194886695
93,2028-01-01 23:15:00,21.672619230678478
94,2028-01-01 23:30:00,21.77066527198533
95,2028-01-01 23:45:00,21.800352383638753
96,2028-01-02 00:00:00,21.79944724462688
97,2028-01-02 00:15:00,21.764587521258843
98,2028-01-02 00:30:00,21.84726231310725
99,2028-01-02 00:45:00,21.975503313163873
100,2028-01-02 01:00:00,23.686013510897237
101,2028-01-02 01:15:00,23.669060310374867
102,2028-01-02 01:30:00,23.694224245196782
103,2028-01-02 01:45:00,23.91922453908537
104,2028-01-02 02:00:00,22.763744634440602
105,2028-01-02 02:15:00,23.19692763602417
106,2028-01-02 02:30:00,23.655469726433306
107,2028-01-02 02:45:00,24.117312109271676
108,2028-01-02 03:00:00,24.578814167178532
109,2028-01-02 03:15:00,24.901614461664384
110,2028-01-02 03:30:00,25.246156431587675
111,2028-01-02 03:45:00,25.809000378846136
112,2028-01-02 04:00:00,26.330738471450708
113,2028-01-02 04:15:00,26.721074323523776
114,2028-01-02 04:30:00,27.132306607658947
115,2028-01-02 04:45:00,27.557580148447993
116,2028-01-02 05:00:00,29.15817034348547
117,2028-01-02 05:15:00,29.490429367858074
118,2028-01-02 05:30:00,29.80653694912018
119,2028-01-02 05:45:00,30.214045184722018
120,2028-01-02 06:00:00,30.56012092004622
121,2028-01-02 06:15:00,30.806285918296453
122,2028-01-02 06:30:00,31.029194932669064
123,2028-01-02 06:45:00,31.078637441847146
124,2028-01-02 07:00:00,31.011842005045317
125,2028-01-02 07:15:00,30.88009002048824
126,2028-01-02 07:30:00,30.59640333913298
127,2028-01-02 07:45:00,30.246567769593245
128,2028-01-02 08:00:00,29.828819294307394
129,2028-01-02 08:15:00,29.367371103993232
130,2028-01-02 08:30:00,28.790776688827922
131,2028-01-02 08:45:00,28.360310408356682
132,2028-01-02 09:00:00,27.963239525889097
133,2028-01-02 09:15:00,27.637703706479044
134,2028-01-02 09:30:00,27.149932414000496
135,2028-01-02 09:45:00,26.627735054619666
136,2028-01-02 10:00:00,23.752630328674407
137,2028-01-02 10:15:00,23.111077578188553
138,2028-01-02 10:30:00,21.948475119618667
139,2028-01-02 10:45:00,20.852378959163854
140,2028-01-02 11:00:00,0.0
141,2028-01-02 11:15:00,0.0
142,2028-01-02 11:30:00,0.0
143,2028-01-02 11:45:00,0.0
144,2028-01-02 12:00:00,0.0
145,2028-01-02 12:15:00,0.0
146,2028-01-02 12:30:00,0.0
147,2028-01-02 12:45:00,3.186940713673118
148,2028-01-02 13:00:00,25.510382577081746
149,2028-01-02 13:15:00,25.690028661131066
150,2028-01-02 13:30:00,25.01313206646804
151,2028-01-02 13:45:00,23.182725292236043
152,2028-01-02 14:00:00,23.718383087054317
153,2028-01-02 14:15:00,22.47640743536297
154,2028-01-02 14:30:00,21.20920466529171
155,2028-01-02 14:45:00,20.49134759316019
156,2028-01-02 15:00:00,21.678711956241493
157,2028-01-02 15:15:00,21.524426645454273
158,2028-01-02 15:30:00,21.335115539607695
159,2028-01-02 15:45:00,20.962075481821387
160,2028-01-02 16:00:00,22.24516819482598
161,2028-01-02 16:15:00,21.893988994955652
162,2028-01-02 16:30:00,21.497060877078017
163,2028-01-02 16:45:00,21.541239487724592
164,2028-01-02 17:00:00,21.466619258846055
165,2028-01-02 17:15:00,21.427168895914548
166,2028-01-02 17:30:00,21.495383659562037
167,2028-01-02 17:45:00,21.449576680058843
168,2028-01-02 18:00:00,21.682785817552908
169,2028-01-02 18:15:00,21.982402593308166
170,2028-01-02 18:30:00,22.16836699878031
171,2028-01-02 18:45:00,22.36793742313283
172,2028-01-02 19:00:00,22.4155152266963
173,2028-01-02 19:15:00,22.653180145702695
174,2028-01-02 19:30:00,22.778777371061604
175,2028-01-02 19:45:00,22.75085384793649
176,2028-01-02 20:00:00,22.603728423688086
177,2028-01-02 20:15:00,22.224371282024148
178,2028-01-02 20:30:00,22.0649697874762
179,2028-01-02 20:45:00,21.958640109678942
180,2028-01-02 21:00:00,21.76132789594012
181,2028-01-02 21:15:00,21.5034382225319
182,2028-01-02 21:30:00,21.208770665063398
183,2028-01-02 21:45:00,21.14657600882048
184,2028-01-02 22:00:00,21.25760069249354
185,2028-01-02 22:15:00,21.325119680725503
186,2028-01-02 22:30:00,21.515560184077106
187,2028-01-02 22:45:00,21.656976331025053
188,2028-01-02 23:00:00,21.586520716773
189,2028-01-02 23:15:00,21.68615795635656
190,2028-01-02 23:30:00,21.784265246303594
191,2028-01-02 23:45:00,21.813970903277113
192,2028-01-03 00:00:00,21.81305669710679
193,2028-01-03 00:15:00,21.7781752107214
194,2028-01-03 00:30:00,21.860901616660673
195,2028-01-03 00:45:00,21.989222677912277
196,2028-01-03 01:00:00,22.11966944927255
197,2028-01-03 01:15:00,22.101763236174833
198,2028-01-03 01:30:00,22.128341732860676
199,2028-01-03 01:45:00,22.365990330435114
200,2028-01-03 02:00:00,22.77795610032736
201,2028-01-03 02:15:00,23.21140953920271
202,2028-01-03 02:30:00,23.670237898649745
203,2028-01-03 02:45:00,24.132368610907292
204,2028-01-03 03:00:00,24.594158785767572
205,2028-01-03 03:15:00,24.91716060532968
206,2028-01-03 03:30:00,25.261917673714617
207,2028-01-03 03:45:00,25.825113005935634
208,2028-01-03 04:00:00,26.347176821009157
209,2028-01-03 04:15:00,26.737756360785422
210,2028-01-03 04:30:00,27.149245378321503
211,2028-01-03 04:45:00,27.57478441850507
